TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB,fault type
56.71,56.8,50.55,50.4,84.92,84.7,90.85,90.7,89.19,69.5,56.52,56.84,66.52,18.66,220.7,-172.8,55.14,53.46,2.844,1.16,57.27,3.385,1.039,269.0,215.0,7.7,3.3,42.8,38.0,94.0,112.2,6.5,48.3,5.6,128.5,34.7,74.3,66,63,17.27,7.385,8.116,20,0,117.4,112.4,140.4,101.9,6.0,6.2,47.37,0.0,100,25.0,49.0,56,20.0,55.85,81.05,58.33,57.7,17.78,68.27,203.8,Normal
48.15,48.2,44.9,44.8,64.69,64.5,67.92,67.8,66.87,55.25,48.05,48.32,36.45,11.85,131.1,-106.5,29.11,28.16,2.479,1.526,33.77,3.031,1.16,270.6,215.0,4.7,2.5,40.1,35.1,69.9,71.5,3.7,44.6,4.3,123.2,53.3,36.5,39,38,7.991,6.236,11.2,20,0,112.2,108.6,129.5,94.0,3.3,3.4,35.0,0.0,100,23.0,47.0,56,48.0,55.24,61.06,49.44,49.02,48.81,59.49,212.4,Normal
50.77,51.2,42.65,42.9,66.45,66.5,73.86,73.9,73.06,66.39,50.83,51.02,82.7,8.987,74.45,-0.7408,72.42,72.94,1.736,2.25,54.15,4.702,0.7478,267.9,214.0,6.2,4.7,36.7,32.1,78.6,84.4,8.0,40.2,3.5,103.7,24.9,52.2,61,59,18.03,6.201,8.534,20,0,109.8,108.0,132.0,99.1,7.4,8.3,0.0,0.0,100,100.0,56.0,56,30.0,59.58,68.02,51.16,51.1,25.54,41.67,5.448,Normal
59.0,59.1,49.94,49.8,70.55,70.3,79.06,78.9,76.33,70.48,57.59,59.17,93.8,30.07,64.46,-0.7319,81.56,68.81,14.28,1.534,60.09,4.772,0.7367,264.4,216.0,8.4,5.4,41.2,36.3,84.3,94.3,8.4,46.6,5.6,110.1,26.0,58.2,70,67,17.04,5.168,7.715,20,0,118.3,114.7,137.0,99.8,8.6,9.5,80.0,100.0,100,100.0,56.0,56,55.52,55.36,63.85,70.28,64.57,85.03,60.03,-17.85,Normal
64.24,64.5,54.32,54.2,85.9,85.8,94.7,95.2,92.18,78.55,62.79,64.33,97.25,27.9,150.6,-81.26,89.72,76.55,13.98,0.8005,78.66,4.01,0.8767,265.2,217.0,10.1,3.5,44.1,39.3,98.7,121.6,8.2,50.6,6.5,124.2,25.5,82.6,94,90,52.2,15.27,5.618,20,0,108.8,99.6,142.9,102.9,9.6,10.3,60.0,0.0,100,46.0,49.0,56,37.0,56.55,79.16,73.11,69.45,29.61,91.61,130.4,Normal
49.91,50.0,39.95,39.9,66.0,65.8,75.3,75.0,72.93,65.81,49.03,50.16,104.3,26.51,79.94,-2.124,89.36,81.43,10.19,2.263,64.66,4.859,0.7236,269.4,215.2,5.2,5.7,34.7,30.3,80.7,87.9,9.3,37.5,2.5,102.1,21.1,57.6,74,71,12.08,3.295,7.328,20,0,108.8,106.7,133.0,101.9,9.2,10.1,70.0,0.0,100,100.0,57.0,56,86.6,58.96,63.15,56.98,53.77,151.9,76.17,-5.05,Normal
55.56,56.1,46.58,46.6,69.03,68.6,77.51,77.5,75.06,68.68,54.56,55.73,94.21,27.16,70.98,-3.925,80.32,71.32,10.53,1.524,61.29,4.608,0.7631,266.8,214.6,7.3,5.7,39.1,34.2,83.2,92.3,8.0,43.6,4.4,109.4,26.2,58.1,73,70,12.46,3.761,7.424,20,0,117.1,113.3,135.5,100.0,8.8,9.7,60.0,100.0,100,97.99,57.0,56,55.0,55.69,64.01,66.44,60.56,78.32,43.03,-1.288,Normal
47.29,47.3,40.4,40.2,65.1,65.1,71.65,71.2,70.11,60.74,46.9,47.5,73.64,17.34,105.4,-49.08,61.74,58.22,5.411,1.893,48.74,4.453,0.7895,269.8,214.9,4.6,3.9,35.8,31.3,75.3,79.4,6.3,38.7,3.1,103.1,28.0,48.1,55,53,6.911,2.669,9.199,20,0,107.5,105.9,131.5,99.4,6.2,6.9,56.87,0.0,100,50.0,48.0,56,63.0,59.21,63.03,50.67,49.22,108.9,89.52,120.8,Normal
56.59,56.6,50.31,50.1,75.34,75.4,81.35,81.3,79.32,66.8,55.78,56.72,66.58,22.5,138.6,-94.53,56.35,49.15,8.363,1.163,50.65,3.912,0.8989,265.6,215.4,7.7,3.6,42.6,37.7,84.9,95.3,6.6,48.2,5.6,119.2,34.1,58.1,58,56,14.67,6.268,8.86,20,0,115.1,111.1,138.5,100.0,5.7,6.5,80.0,0.0,100,32.0,47.0,56,39.0,55.48,69.54,63.12,59.95,38.43,63.3,171.4,Normal
53.31,53.8,50.8,51.1,75.67,74.4,78.57,77.1,77.23,59.3,53.16,53.6,32.23,14.84,198.9,-181.5,22.58,21.25,3.957,2.635,34.02,2.333,1.507,266.2,215.7,7.0,2.7,44.4,39.3,79.2,85.4,1.4,50.0,5.5,138.1,59.5,47.4,44,42,0.09358,0.08259,10.6,20,0,115.7,111.1,134.5,94.0,2.7,2.7,25.0,0.0,100,10.0,47.0,56,22.6,55.52,68.07,55.09,54.42,28.39,94.98,237.8,Normal
48.32,48.3,45.43,45.3,74.89,74.7,77.87,77.8,76.82,55.7,48.25,48.49,33.62,11.83,237.8,-216.0,25.92,25.33,2.12,1.533,36.25,2.514,1.399,270.1,215.9,4.4,1.4,41.0,36.1,79.2,85.4,3.8,45.1,4.3,137.4,57.6,49.5,42,40,9.168,7.755,10.89,20,0,117.6,113.1,134.5,97.8,3.1,2.9,20.0,0.0,100,10.0,48.0,56,20.0,55.73,70.97,48.87,48.81,18.62,50.89,241.4,Normal
65.27,65.6,65.25,65.1,65.22,65.3,65.22,65.1,65.28,65.2,65.24,65.48,-0.02063,0.6142,0.8794,-0.2858,0.1321,-0.086,2.109,1.891,1.682e-45,0.4646,1.682e-45,270.5,214.7,0.3,0.0,65.0,64.3,64.9,64.1,0.0,82.0,17.1,71.1,6.2,0.0,0,0,0.0,0.0,23.27,6,0,103.9,85.4,60.1,0.0,0.0,0.3,0.0,0.0,100,100.0,57.0,56,30.0,64.78,65.24,65.66,65.6,14.74,50.61,268.4,Normal
49.38,49.8,40.44,40.9,71.45,72.3,79.06,80.0,78.09,66.22,48.86,49.63,85.2,10.84,132.8,-58.48,80.75,76.09,6.936,2.279,60.34,4.705,0.7473,268.6,216.8,4.2,4.9,36.5,31.9,84.9,95.3,9.2,38.7,2.2,99.9,15.0,63.4,71,68,44.69,14.92,7.617,20,0,112.9,109.8,135.0,102.4,7.8,9.1,60.0,0.0,100,48.81,49.0,56,22.8,55.65,71.63,54.89,52.29,16.29,64.09,114.7,Normal
48.07,48.2,45.15,44.9,75.01,74.9,78.04,78.1,76.95,55.58,48.05,48.24,33.97,12.25,239.7,-218.0,26.11,25.89,1.741,1.523,36.88,2.489,1.412,269.2,214.5,3.9,1.7,41.0,36.1,79.8,86.4,3.6,44.8,3.8,135.9,56.4,50.1,43,41,9.26,7.754,10.74,20,0,115.3,110.7,134.5,97.3,3.1,3.3,20.0,0.0,100,10.0,48.0,56,23.0,55.52,70.89,48.54,48.52,19.13,41.78,240.1,Normal
49.13,49.1,45.56,45.4,85.12,85.1,88.89,88.7,87.51,58.24,48.99,49.3,42.21,15.46,328.2,-301.4,31.75,30.44,2.818,1.512,45.47,2.455,1.432,269.1,213.0,4.2,2.5,41.2,36.3,91.0,106.2,5.0,44.8,3.6,139.1,48.1,70.4,52,50,8.664,5.837,9.553,20,0,117.1,112.0,139.4,101.4,3.4,3.7,30.0,0.0,100,5.0,49.0,56,20.0,55.69,81.17,50.47,50.12,14.56,67.63,244.1,Normal
60.48,60.5,50.43,50.3,85.41,85.3,94.91,95.0,92.3,77.28,59.63,60.61,105.2,28.87,166.4,-90.06,90.64,83.04,8.776,1.168,83.28,3.827,0.9187,265.8,216.5,7.8,5.7,42.0,37.4,100.4,125.1,9.7,46.8,4.5,124.2,23.8,88.4,101,97,32.19,8.705,5.026,20,0,115.6,110.7,143.4,105.2,9.7,10.4,70.0,0.0,100,46.0,49.0,56,32.0,55.81,79.61,66.35,63.47,29.11,73.04,133.1,Normal
56.5,56.6,50.1,50.0,75.58,75.6,81.68,81.5,79.53,66.84,55.66,56.67,67.38,23.82,140.2,-96.63,57.63,50.04,9.125,1.534,50.92,3.98,0.8834,265.2,216.1,8.0,3.4,42.1,37.2,84.9,95.3,6.5,47.7,5.6,118.5,33.6,58.1,58,56,16.64,7.024,8.86,20,0,114.9,110.9,138.0,99.8,5.9,6.5,80.0,0.0,100,32.0,47.0,56,44.0,55.48,69.01,63.2,60.03,42.28,69.07,170.5,Normal
56.01,56.1,49.9,50.0,65.31,65.1,70.91,70.6,69.49,65.2,55.7,56.1,62.35,15.78,47.76,-1.193,55.09,52.28,3.598,0.7969,42.46,4.562,0.7707,266.8,216.2,8.5,4.1,41.5,36.6,74.7,78.4,5.7,47.8,6.0,110.3,35.1,41.1,49,47,16.93,7.723,9.926,20,0,112.2,109.2,131.5,93.8,5.6,6.1,50.0,0.0,100,80.0,56.0,56,48.0,55.16,62.33,58.49,57.41,52.77,79.79,-25.3,Normal
55.03,55.2,46.01,45.9,84.14,84.3,92.57,92.5,90.54,72.57,54.56,55.16,94.11,22.69,200.6,-129.1,81.09,76.83,5.43,1.164,75.8,3.762,0.9347,267.8,215.7,5.8,3.5,40.1,35.1,96.0,116.1,7.0,43.4,3.1,120.4,24.4,81.1,90,86,30.04,9.079,5.964,20,0,114.7,110.7,140.4,104.8,8.3,9.3,50.0,0.0,100,35.0,49.0,56,26.09,55.69,80.31,58.9,57.12,22.12,73.28,165.2,Normal
60.48,60.6,50.43,50.3,85.49,85.4,94.99,95.0,92.42,77.36,59.67,60.65,105.3,28.45,167.0,-90.17,89.93,82.75,8.707,1.525,83.44,3.789,0.9278,266.1,214.8,8.2,5.9,42.0,37.1,100.9,126.1,10.0,46.8,4.7,124.7,23.8,88.0,101,97,29.4,7.942,5.026,20,0,115.7,110.9,142.9,105.0,9.6,10.3,70.0,0.0,100,46.0,49.0,56,32.0,55.81,79.94,66.35,63.39,28.3,70.46,134.3,Normal
56.38,56.8,50.39,50.4,75.13,74.9,80.95,80.7,78.95,66.59,55.62,56.67,64.15,21.99,136.4,-94.28,54.15,47.27,9.529,2.65,49.09,3.878,0.9066,264.9,216.9,7.6,3.6,42.8,37.9,84.3,94.3,6.2,48.5,5.6,119.0,34.9,55.8,56,54,13.93,6.175,9.084,20,0,114.9,110.9,137.0,98.0,5.7,6.4,80.0,0.0,100,32.0,47.0,56,35.0,55.48,69.17,63.24,59.95,38.56,69.44,173.1,Normal
44.26,44.4,40.89,40.7,79.84,79.9,83.53,83.5,82.35,54.31,44.28,44.55,41.32,13.17,314.6,-286.4,30.25,30.4,2.482,2.63,43.14,2.466,1.426,269.2,215.3,3.1,2.2,37.6,32.9,85.7,96.8,4.9,40.4,2.4,132.6,46.3,64.3,50,48,4.246,2.923,9.8,20,0,113.6,109.0,135.0,100.7,3.5,3.7,10.0,0.0,100,8.0,49.0,56,21.0,56.3,76.13,44.82,44.84,15.94,59.56,243.2,Normal
53.06,53.2,50.31,50.3,75.09,75.2,77.87,77.8,76.66,58.73,52.84,53.28,30.96,13.52,199.5,-182.1,24.73,22.68,3.949,1.895,35.16,2.473,1.421,267.0,215.2,6.2,1.3,44.3,39.3,79.5,85.9,3.5,50.0,5.9,143.0,63.1,46.1,40,39,13.27,12.19,11.04,20,0,118.5,113.3,134.5,94.7,2.8,2.9,45.0,0.0,100,10.0,47.0,56,28.81,55.65,70.24,55.5,54.42,22.23,87.57,236.7,Normal
55.93,56.1,49.86,50.0,65.31,65.1,70.87,70.8,69.54,65.2,55.66,56.06,62.58,15.04,48.75,-1.207,54.69,52.26,3.596,1.165,42.48,4.526,0.7768,269.8,216.1,8.2,3.6,41.8,36.7,74.7,78.4,6.3,47.8,6.2,110.1,35.1,40.9,49,47,14.73,6.694,9.926,20,0,112.0,109.0,132.5,94.9,5.5,6.3,30.0,0.0,100,40.0,47.0,56,63.0,55.2,62.42,58.29,57.29,50.0,86.27,-19.41,Normal
48.11,48.0,45.27,45.1,74.72,74.6,77.71,77.6,76.62,55.58,48.13,48.32,33.55,12.27,236.4,-215.1,25.22,25.36,1.73,1.877,36.41,2.435,1.444,269.6,213.1,4.9,1.9,40.4,35.4,79.5,85.9,3.0,44.9,4.3,135.9,57.0,50.8,42,40,7.1,6.018,10.89,20,0,114.0,110.1,134.0,97.6,2.9,2.7,20.0,0.0,100,10.0,48.0,56,20.0,55.44,71.01,48.62,48.61,18.9,41.51,240.7,Normal
50.36,50.6,44.41,44.3,74.89,74.9,80.7,80.5,78.58,61.55,49.48,50.57,64.98,23.65,190.4,-149.1,53.36,45.43,9.821,1.895,49.98,3.754,0.9366,268.3,215.2,5.2,3.3,39.1,34.2,83.8,93.3,5.9,42.9,3.7,116.0,32.4,59.1,57,55,9.121,3.992,8.971,20,0,112.9,109.2,136.0,100.9,5.8,6.1,90.0,0.0,100,25.0,48.0,56,41.0,55.36,68.6,57.39,54.05,42.88,70.69,204.3,Normal
48.11,48.2,44.86,44.8,64.73,64.7,67.97,67.8,66.91,55.25,48.0,48.32,36.39,11.83,131.3,-106.7,29.06,28.11,2.84,1.89,33.82,3.021,1.164,270.1,214.6,4.5,2.5,40.3,35.3,70.3,71.5,3.9,44.6,4.3,123.2,53.2,36.2,39,38,8.053,6.294,11.2,20,0,113.3,109.6,128.5,91.9,3.1,3.4,35.0,0.0,100,23.0,47.0,56,48.0,55.44,61.23,49.44,49.02,49.07,68.15,212.3,Normal
59.33,59.6,50.1,50.0,70.59,70.4,79.1,78.9,76.37,70.52,57.67,59.5,94.0,30.14,64.6,-0.7321,82.71,67.81,16.43,1.528,60.44,4.812,0.7307,265.0,215.1,9.0,5.4,41.0,36.1,84.0,94.3,8.1,46.8,5.8,110.1,26.3,58.2,70,67,20.73,6.272,7.715,20,0,117.1,113.8,138.5,101.8,8.5,9.6,70.0,100.0,100,100.0,56.0,56,55.78,55.2,63.97,71.76,65.43,82.43,62.34,-13.17,Normal
53.6,53.8,50.27,50.4,62.44,62.2,65.59,65.4,64.58,59.34,53.53,53.77,35.6,11.41,59.17,-34.98,30.13,29.54,2.132,1.541,32.32,3.278,1.073,271.1,217.1,7.2,2.3,43.1,38.2,67.7,68.0,3.7,49.6,6.5,125.2,57.5,29.8,37,36,13.1,10.47,11.53,20,0,114.2,110.7,129.0,90.2,3.1,3.5,30.0,0.0,100,40.0,47.0,56,52.0,55.16,59.22,54.77,54.34,67.36,51.16,135.8,Normal
56.83,56.9,50.63,50.6,85.16,84.8,90.98,90.7,89.39,69.66,56.6,56.96,64.85,17.66,220.1,-173.0,56.0,53.93,3.24,1.17,57.46,3.427,1.026,267.8,216.9,7.7,3.3,43.1,38.2,94.0,112.2,6.3,48.7,5.6,128.7,35.0,74.5,67,64,26.34,11.55,8.015,20,0,117.8,112.9,141.4,102.7,5.8,6.3,46.59,0.0,100,25.0,49.0,56,20.0,56.14,81.0,58.86,57.9,17.05,77.75,202.2,Normal
60.23,60.3,50.27,50.1,85.33,85.3,94.74,94.6,92.22,77.15,59.51,60.4,104.1,27.93,166.6,-90.4,89.66,83.18,8.015,1.533,82.2,3.835,0.9168,265.4,216.0,8.1,3.9,42.0,37.1,98.5,121.1,8.0,46.8,4.7,124.2,25.5,84.0,99,95,31.32,8.554,5.194,20,0,114.2,108.4,141.9,104.3,9.5,10.2,70.0,0.0,100,46.0,49.0,56,32.0,55.89,79.69,65.82,63.06,28.16,69.67,132.9,Normal
60.23,60.5,50.22,50.1,85.37,85.3,94.83,94.8,92.26,77.15,59.47,60.4,104.7,28.42,167.3,-90.99,89.54,82.73,8.338,1.525,82.03,3.838,0.9161,265.9,214.8,8.3,3.9,42.0,36.9,98.7,121.6,8.0,46.8,5.0,124.0,25.3,84.0,99,95,28.55,7.752,5.194,20,0,114.0,108.2,141.9,104.0,9.5,10.4,70.0,0.0,100,46.0,49.0,56,32.0,55.89,79.86,65.82,63.06,28.46,72.47,134.4,Normal
55.07,55.2,45.76,45.4,85.0,84.8,93.93,93.7,91.52,73.1,54.56,55.2,99.39,26.75,205.2,-132.5,83.68,79.05,5.799,1.164,80.49,3.655,0.9619,267.3,215.7,5.8,5.3,39.8,34.8,99.0,122.1,8.9,42.9,3.2,122.7,23.7,87.5,97,93,25.25,7.226,5.363,20,0,115.6,110.9,140.4,105.1,9.0,9.6,50.0,0.0,100,35.0,49.0,56,27.4,55.69,79.78,58.9,57.16,26.66,80.1,164.3,Normal
45.9,45.9,39.62,39.6,69.11,68.9,75.21,74.9,73.67,59.75,45.63,46.11,68.68,17.37,156.7,-105.4,55.84,53.44,4.28,1.879,49.0,4.006,0.8776,270.3,213.4,3.8,4.0,35.8,31.3,78.9,84.9,6.1,38.4,2.8,107.7,29.1,53.8,56,54,3.846,1.593,9.084,20,0,109.0,106.7,132.0,99.8,5.9,6.3,40.0,0.0,100,33.0,48.0,56,41.25,55.93,65.73,48.01,47.26,42.54,102.7,178.1,Normal
44.22,44.3,40.77,40.4,80.09,80.2,83.85,83.8,82.6,54.31,44.2,44.43,42.48,14.17,319.2,-290.8,31.0,30.78,2.115,1.897,43.44,2.509,1.401,270.8,215.4,2.2,2.0,38.2,33.4,85.7,96.8,4.5,40.5,2.3,132.0,46.0,63.6,50,48,3.075,2.059,9.8,20,0,114.2,109.6,135.5,101.3,3.8,3.9,20.0,0.0,100,8.0,49.0,56,25.0,56.38,75.85,44.69,44.76,17.47,50.76,244.6,Normal
44.26,44.3,40.85,40.7,80.09,79.9,83.77,83.8,82.56,54.39,44.28,44.51,41.53,13.7,317.6,-289.7,30.49,30.64,2.106,2.254,43.41,2.47,1.424,270.6,214.4,2.5,2.0,38.0,33.4,85.7,96.8,4.5,40.4,2.2,132.3,46.6,63.6,50,48,4.624,3.167,9.8,20,0,114.2,109.4,133.5,99.2,3.8,3.6,10.0,0.0,100,8.0,49.0,56,21.0,56.34,75.8,44.82,44.88,16.89,50.54,244.5,Normal
56.18,56.3,46.09,45.6,74.23,74.1,83.89,84.0,81.45,72.53,55.54,56.27,107.5,27.19,99.3,-18.97,90.77,85.03,6.542,0.7967,73.66,4.333,0.8114,267.1,216.0,6.7,5.9,38.9,34.0,89.9,104.2,9.8,42.7,3.8,112.4,22.5,70.7,87,83,14.76,3.904,6.228,20,0,118.1,113.6,138.0,103.3,9.9,10.7,70.0,30.0,100,70.0,53.0,56,40.0,55.81,70.36,61.77,58.92,44.86,55.23,38.39,Normal
46.68,46.8,40.68,40.7,79.88,79.9,85.82,85.4,84.28,61.15,46.41,46.89,66.74,17.34,260.1,-210.7,53.72,51.3,4.315,1.894,55.69,3.391,1.037,269.9,215.1,3.8,4.0,36.7,32.1,89.4,103.2,6.1,39.6,2.7,119.7,30.3,70.7,65,62,9.91,4.223,8.219,20,0,112.2,108.4,135.5,102.1,5.4,6.1,40.0,0.0,100,23.0,49.0,56,25.0,56.22,75.97,48.95,48.11,21.08,103.6,216.7,Normal
50.08,50.1,44.04,43.8,75.17,75.2,81.19,80.7,78.99,61.6,49.27,50.33,67.45,24.63,195.0,-152.2,54.27,47.06,9.486,2.269,51.38,3.714,0.9466,269.0,215.9,4.4,3.9,39.4,34.5,84.6,94.8,5.9,42.4,3.2,116.0,31.4,59.8,59,57,5.046,2.128,8.75,20,0,112.9,109.6,135.5,100.9,5.7,6.5,90.0,0.0,100,25.0,48.0,56,45.0,55.36,68.39,57.06,53.89,45.36,71.81,204.1,Normal
47.5,47.7,40.52,40.5,65.14,65.1,71.69,71.4,70.15,60.78,47.02,47.71,73.54,17.32,105.2,-49.02,62.36,58.12,6.134,1.891,48.78,4.496,0.7821,269.5,214.6,4.4,4.3,36.0,31.4,75.7,79.9,6.7,38.9,2.9,103.3,27.6,48.5,55,53,9.477,3.665,9.199,20,0,107.5,105.7,131.0,98.6,6.4,7.3,49.22,0.0,100,50.0,48.0,56,63.0,59.21,62.95,51.57,49.79,111.2,82.79,120.7,Normal
49.95,49.8,43.06,41.9,64.41,65.3,70.75,73.0,69.41,61.64,49.6,50.08,70.99,14.96,87.0,-30.98,61.6,58.46,4.301,1.157,55.46,3.906,0.9002,268.5,214.5,3.5,5.6,38.2,33.4,78.6,84.4,10.3,41.2,3.0,111.8,33.0,51.0,63,60,22.47,9.001,8.428,20,0,113.1,109.8,133.0,99.2,7.2,8.1,50.0,0.0,100,55.59,49.0,56,21.1,55.48,64.79,53.54,51.84,38.59,60.85,88.09,Normal
56.18,56.5,45.27,45.3,75.17,75.0,85.49,85.3,82.92,73.51,55.33,56.35,114.7,28.52,104.6,-18.49,97.73,90.18,9.084,1.527,79.06,4.347,0.8089,266.8,215.1,7.3,5.9,38.0,33.2,91.2,106.7,9.4,41.9,3.9,112.4,21.2,74.0,94,90,19.51,4.838,5.618,20,0,114.5,110.7,136.0,106.2,10.1,11.4,70.0,30.0,100,70.0,53.0,56,43.0,55.48,70.6,63.36,59.78,45.27,60.9,36.86,Normal
55.56,55.6,45.23,45.1,70.1,70.0,79.8,79.7,76.91,69.99,54.15,55.73,107.9,32.18,76.93,-1.194,92.73,80.02,14.24,1.53,68.52,4.758,0.7389,267.0,215.4,7.1,5.7,38.0,33.2,85.5,95.8,9.0,41.9,3.9,107.3,22.0,62.8,80,77,15.14,3.99,6.768,20,0,113.8,111.3,135.5,102.3,9.5,10.5,70.0,100.0,100,89.8,57.0,56,58.0,55.03,63.97,66.72,61.22,86.42,62.1,-10.74,Normal
48.4,47.3,40.36,40.1,82.22,82.8,89.95,89.6,87.39,64.46,47.55,48.24,86.32,28.63,255.8,-198.1,71.8,64.27,6.126,-1.403,64.67,3.904,0.9007,267.8,214.3,3.8,3.6,36.3,31.7,93.2,110.7,6.7,38.7,2.4,116.7,23.2,79.0,76,73,13.63,4.49,7.139,20,0,111.8,108.4,136.5,103.9,6.9,7.1,50.0,0.0,100,23.0,49.0,56,40.0,56.02,75.03,51.33,50.61,36.14,147.0,200.5,Normal
45.9,45.9,39.58,39.6,69.11,69.0,75.17,74.9,73.63,59.75,45.67,46.11,67.91,17.29,155.6,-104.9,56.97,54.91,3.97,1.905,49.02,4.086,0.8605,269.1,216.3,3.8,3.7,35.8,31.3,78.9,84.4,6.6,38.4,2.4,107.7,28.8,53.0,55,53,10.55,4.418,9.199,20,0,109.0,106.7,131.5,99.1,5.9,6.3,40.0,0.0,100,33.0,48.0,56,41.12,55.98,65.73,48.05,47.26,42.53,95.27,174.1,Normal
43.24,43.2,40.03,39.9,69.28,69.0,72.63,72.5,71.5,51.85,43.13,43.45,37.97,12.82,222.3,-197.2,28.49,27.55,2.821,1.877,36.52,2.743,1.282,271.6,213.1,2.5,1.9,37.4,32.7,74.4,78.0,4.1,39.8,2.4,124.0,49.3,45.9,42,40,3.209,2.404,10.89,20,0,112.4,109.4,130.5,96.8,3.3,3.3,30.0,0.0,100,15.0,48.0,56,32.57,56.51,65.45,44.57,44.18,34.42,67.7,237.9,Normal
49.87,49.6,44.7,44.6,65.18,65.1,70.05,69.7,68.72,59.88,49.81,50.0,54.62,15.0,99.14,-59.52,46.39,45.81,1.746,1.161,39.51,4.128,0.8517,269.2,215.2,5.4,3.3,39.2,34.3,72.8,75.5,5.0,43.2,4.0,109.6,36.6,41.2,46,44,10.57,5.504,10.32,20,0,109.0,107.1,130.5,94.9,4.6,5.0,0.0,0.0,100,34.83,47.24,56,51.0,55.24,61.56,50.3,50.37,56.99,41.92,144.8,Normal
54.29,54.7,50.35,50.9,85.41,83.7,89.67,87.3,88.08,64.3,54.27,54.59,47.71,17.75,266.6,-236.7,35.42,35.2,2.851,2.632,43.07,2.892,1.216,269.0,215.4,8.0,2.6,42.9,38.0,89.9,104.2,2.1,49.5,6.4,134.1,44.2,66.0,52,50,-0.1582,-0.09432,9.553,20,0,118.3,113.3,139.0,99.8,3.6,3.8,0.0,0.0,100,15.0,49.0,56,18.45,56.3,76.01,54.85,54.95,21.61,68.42,233.5,Normal
43.69,43.8,40.19,40.1,80.09,79.9,83.81,83.7,82.6,54.06,43.7,43.9,41.75,13.62,319.9,-291.8,31.41,31.56,1.75,1.9,43.23,2.555,1.376,269.1,215.7,2.2,1.5,37.7,33.0,85.2,95.8,3.8,40.1,2.1,130.9,45.4,63.1,50,48,6.879,4.686,9.8,20,0,115.1,110.9,136.0,101.5,3.7,3.9,20.0,0.0,100,8.0,49.0,56,21.0,56.55,75.8,44.2,44.27,16.97,42.0,242.5,Normal
45.69,45.8,39.33,39.1,69.36,69.2,75.5,75.2,73.96,59.84,45.47,45.91,69.37,17.42,159.6,-107.6,57.06,55.0,3.95,1.896,49.47,4.055,0.867,271.2,215.3,2.8,3.5,36.3,31.7,79.2,84.9,6.9,38.2,2.0,107.5,27.9,53.3,56,54,6.174,2.531,9.084,20,0,108.6,106.3,131.5,98.9,6.2,6.7,50.0,0.0,100,33.0,48.0,56,39.54,56.06,66.14,47.89,47.05,41.47,94.8,177.7,Normal
56.46,56.6,50.1,50.0,75.46,75.6,81.52,81.3,79.49,66.8,55.66,56.59,67.44,22.64,141.3,-96.46,57.22,50.0,8.381,1.164,50.69,3.969,0.8859,267.2,215.9,7.5,3.9,42.6,37.7,85.2,95.8,6.5,48.0,5.4,118.8,33.3,58.1,58,56,14.77,6.23,8.86,20,0,114.9,110.9,139.0,100.6,5.9,6.5,80.0,0.0,100,32.0,47.0,56,44.0,55.52,69.34,63.0,59.87,39.34,64.27,172.6,Normal
49.83,49.6,40.68,40.2,77.79,78.3,86.15,86.6,84.28,67.82,49.36,49.96,93.42,20.92,184.1,-111.6,81.95,77.7,5.414,1.16,71.76,4.015,0.8756,268.5,215.1,3.1,3.3,36.9,32.2,89.9,104.2,7.1,38.4,1.3,111.6,21.7,71.3,85,81,31.43,9.569,6.406,20,0,112.0,109.4,137.0,104.1,8.5,9.4,60.0,0.0,100,36.0,49.0,56,34.0,55.81,74.74,53.58,51.96,26.52,80.47,155.2,Normal
48.81,48.8,45.23,45.1,85.16,85.1,88.81,88.7,87.51,58.12,48.7,48.94,40.7,14.49,328.5,-302.3,32.01,31.06,2.108,1.158,45.34,2.482,1.416,268.2,214.8,4.3,1.8,41.2,35.9,90.7,105.7,4.6,44.8,4.0,139.4,48.7,69.1,52,50,14.79,10.33,9.553,20,0,119.2,113.6,138.5,101.4,3.6,3.7,30.0,0.0,100,5.0,49.0,56,20.0,55.98,80.43,50.1,49.67,14.22,50.6,242.8,Normal
52.86,53.0,50.14,50.3,75.17,75.0,77.96,77.9,76.78,58.73,52.71,53.07,30.88,13.03,200.4,-182.5,24.36,23.04,3.213,1.895,35.13,2.438,1.442,266.4,215.1,6.0,1.3,44.0,39.2,79.2,85.4,3.3,50.0,6.0,143.0,64.0,46.1,40,39,12.19,11.22,11.04,20,0,121.2,116.2,135.5,94.5,2.7,2.9,45.0,0.0,100,10.0,47.0,56,23.05,55.81,70.4,54.6,53.93,21.43,77.11,235.7,Normal
