TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB,fault type
44.1,44.1,40.48,40.5,80.95,80.8,84.67,84.7,83.42,54.35,43.99,44.27,41.99,14.16,327.8,-299.9,32.44,31.49,2.48,1.528,43.8,2.605,1.35,270.6,215.2,2.4,1.8,38,33.2,86,97.3,3.2,40.2,2.2,131.2,45.2,64.6,50,48,10.22,6.923,9.8,20,0,115.6,110.5,134.5,100.3,4,3.7,15,0,100,8,49,56,23,59.74,76.46,44.9,44.8,20.33,59.52,244.6,F6
51.59,51.7,42.57,42.5,80.74,80.7,89.22,88.9,87.14,69.58,51.16,51.72,94.18,23.06,195.2,-124.1,81.28,77.37,5.074,1.166,73.75,3.875,0.9073,266.7,216.2,5.3,5.6,37.1,32.4,94.5,113.2,9.4,40.2,3,117.1,22.9,79.7,87,83,28.37,8.568,6.228,20,0,112.9,108.8,135.5,103.1,8.1,9.3,50,30,100,36,49,56,34.02,59.29,75.93,54.6,53.31,33.26,94.62,161,F6
48.36,48.5,45.39,45.4,75.54,75.6,78.61,78.4,77.48,55.9,48.33,48.57,34.49,12.73,242.4,-220.7,26.5,26.28,2.108,1.89,36.88,2.526,1.392,269.7,214.6,4.4,2,41,36.1,80.4,87.4,3.7,45.3,4.5,137.8,57.4,51.5,43,41,8.789,7.248,10.74,20,0,118.5,113.6,133.5,96.3,2.8,3.1,20,0,100,10,48,56,25,58.51,71.18,48.79,48.81,24.13,50.59,240.5,F6
49.58,49.5,41.95,41.9,68.13,67.8,75.5,74.9,73.47,63.52,49.23,49.71,82.05,22.65,110.8,-51.35,68.38,65.22,4.313,1.16,53.31,4.509,0.7797,267.3,215.1,5.6,4.6,36.3,31.7,79.5,85.9,7.6,39.8,3.6,106.1,26.3,54.2,61,59,5.225,1.811,8.534,20,0,108.8,106.5,131,98.3,7.3,7.6,31.56,0,100,50,48,56,70,59.54,63.56,51.33,50.9,135.1,103.5,109.9,F6
57,57.1,50.47,50.6,75.95,76,82.09,81.8,79.94,67.29,56.03,57.12,68.46,24.04,141,-96.61,58.75,50.06,9.864,1.165,51.48,4.013,0.8761,267.6,216.1,9,3.9,41.6,36.7,85.7,96.8,6.4,48.2,6.2,119.7,34.2,59.7,58,56,17.36,7.213,8.86,20,0,114.5,110.3,138.5,100.6,5.8,6.5,75,0,100,32,47,56,42,55.03,68.64,63.9,60.52,42.41,70.14,172.6,F6
56.01,56.3,47.32,47.2,84.14,84.7,91.96,92.6,90.42,72.94,55.74,56.1,88.21,17.4,197.2,-126.4,78.16,75.73,3.222,0.7952,73.85,3.721,0.9448,270.8,215.7,6.4,3.4,40.8,35.8,96,116.1,7.4,44.4,3.6,121.2,25.5,80.2,87,83,38.5,12.41,6.228,20,0,113.8,109.8,140.9,104.5,7.9,9.1,45,0,100,35,49,56,24.47,58.02,81.54,58.29,57.29,17.76,77.3,166.8,F6
43.57,43.6,39.87,39.8,66.08,65.9,69.89,69.8,68.72,53.2,43.58,43.86,43.03,13.27,175.4,-145.6,33.19,33.34,2.482,2.631,36.41,3.205,1.097,271.3,215.3,2.5,1.1,37.4,32.7,70.9,72.5,2.2,39.6,2.2,115.1,44,40.5,42,40,1.818,1.202,10.89,20,0,109.8,106.7,126.1,92.3,4,3.8,25,0,100,22,47,56,57,59.5,62.99,44.16,44.18,91.2,59.57,219.8,F6
56.55,56.9,46.01,45.9,71.08,70.9,80.9,81,77.89,70.81,54.96,56.72,110,33.77,79.27,-3.035,94.39,80.23,15.68,1.527,72.25,4.593,0.7655,268.7,215,7.2,6.4,38.6,33.8,87.4,99.8,10.1,42.5,3.9,109,21.6,66,85,81,17.34,4.483,6.406,20,0,113.3,110.3,134.5,100.2,10.1,11.1,73.29,63.22,100,90.03,57,56,67,58.39,64.46,69.18,62.69,133.5,58.02,-3.269,F6
51.47,51.7,42.45,42.2,80.91,80.8,89.46,89,87.26,69.7,51.12,51.68,96.36,24.75,197.8,-126.2,80.79,77.64,5.044,1.892,76.37,3.719,0.9453,270.3,214.9,6.2,5.1,36,31.4,94.5,112.7,8.9,39.8,3.8,119,24.5,81.1,90,86,21.65,6.389,5.964,20,0,113.1,108.8,136.5,103.8,8.3,9.5,50,30,100,36,49,56,35.09,59.37,75.64,54.52,53.23,36.51,94.06,164.2,F6
43.65,43.8,40.11,40.1,80.91,80.5,84.63,84.3,83.33,54.1,43.62,43.9,42.17,14.68,331,-303.5,31.69,31.47,2.479,2.262,43.14,2.583,1.361,271.8,215.1,1.8,1.2,38.3,33.5,85.5,96.3,1.2,39.9,1.4,129.8,44.3,61.6,50,48,6.304,4.252,9.8,20,0,114.7,109.8,135,100.7,3.6,3.7,20,0,100,8,49,56,23,59.7,75.97,44.57,44.47,21.66,59.5,245.9,F6
48.77,48.8,45.19,45.4,85.37,85.3,89.05,88.9,87.67,58.07,48.7,48.94,41.44,15.51,333,-307.1,31.95,31.37,2.105,1.522,45.8,2.453,1.433,270,214.4,4.9,2.3,40.4,35.4,91.2,106.7,4.7,44.6,4.3,141,49.2,71.9,52,50,12.45,8.543,9.553,20,0,117.8,112,137,100.4,3.6,3.5,30,0,100,5,49,56,18,58.19,80.43,49.98,49.59,16.73,50.51,244.6,F6
55.97,56.1,49.82,50,65.51,65.3,71.16,70.8,69.78,65.28,55.7,56.06,63.4,15.47,50.51,-2.583,55.24,52.81,3.216,0.7937,42.86,4.531,0.776,269.4,215.3,8,3.9,41.8,36.9,74.7,78.4,6.4,48,6.2,110.9,35.7,41.5,49,47,14.16,6.353,9.926,20,0,112.2,109,132,94.1,5.4,6.3,50,0,100,80,56,56,47,55.03,61.96,57.88,57.04,53.57,77.19,-12.28,F6
47.29,47.5,41.38,41.2,80.66,80.7,86.51,86.5,84.93,61.68,47.1,47.5,65.97,17.84,262.1,-214,53.39,51.69,3.608,1.909,57.55,3.262,1.078,270.5,216.8,4.3,4.7,36.9,32.2,91,106.2,8,39.8,2.9,123,31.7,74,65,62,13.31,5.739,8.219,20,0,113.3,108.8,135,102.4,5.5,6.3,36.03,0,100,23,49,56,26,60.56,76.79,49.2,48.48,26.39,86.59,217.2,F7
51.18,51.2,42.08,42,80.99,80.8,89.67,89.6,87.39,69.42,50.75,51.27,97.24,25.54,201.4,-129.7,82.1,78.19,4.71,0.7983,77.1,3.744,0.9391,268.9,216.4,5.3,6.6,36.7,32.1,96,116.1,10.4,39.8,2.9,119.9,23.7,83.9,88,85,23.85,6.977,6.052,20,0,113.3,108.6,137,78.7,8.8,9.2,45,0,100,36,49,56,35.82,60.4,75.72,54.19,52.95,40,90.72,164.5,F7
48.97,49,45.43,45.6,85.41,85.3,89.05,88.9,87.72,58.2,48.9,49.1,41.03,15.07,332.5,-306.5,31.62,31.04,1.742,1.158,45.2,2.46,1.429,270.4,214.6,4.4,2.6,41,36.1,91.5,107.2,5.6,45.1,4.1,142.3,50.9,71.8,51,49,12.14,8.412,9.675,20,0,119.5,112.9,137,100.1,3.8,3.6,25,0,100,5,49,56,19,59.7,80.76,49.44,49.43,17.17,41.81,245.1,F7
46.31,46.4,39.7,39.6,71.16,71.1,77.47,77.3,75.92,61.02,46.12,46.44,70.94,17.36,167.7,-114.1,59.26,57.57,2.848,1.161,52.33,3.981,0.8831,270.1,215.3,4.5,4.8,35.1,30.6,82.1,90.4,7.7,38.2,2.9,110.1,28.2,59.6,58,56,11.25,4.51,8.86,20,0,109.4,106.1,131,99.2,6.4,6.8,35,0,100,33,48,56,49.34,60.6,67.86,47.81,47.34,57.39,68.36,177.4,F7
45.98,46.3,39.46,39.4,70.92,70.8,77.22,77.1,75.68,60.78,45.83,46.23,70.87,17.34,167.5,-114,58.56,57.24,3.584,2.264,51.55,3.994,0.8803,269.8,215.4,4.3,4.8,35.1,30.6,81.8,89.9,7.2,38.2,3.1,109.4,27.9,59.3,57,55,8.267,3.318,8.971,20,0,109.6,106.5,131.5,99.6,6.1,6.9,40,0,100,33,48,56,46.55,60.52,68.02,47.56,47.01,55.45,86.02,177.6,F7
51.18,51.4,42.08,42,81.07,81,89.75,89.6,87.51,69.5,50.75,51.31,96.99,25.01,201.3,-129.3,81.56,77.67,5.046,1.159,77.32,3.709,0.948,268.2,215,5,6.6,36.9,32.2,96,116.1,10.9,39.8,2.9,119.7,23.5,83.7,89,85,23.08,6.769,6.052,20,0,112.9,108.8,135.5,102.9,8.6,9.5,45,0,100,36,49,56,39.01,60.4,75.93,54.68,53.07,38.66,75,164.7,F7
60.48,60.5,50.8,50.8,85.57,85.4,94.83,94.8,92.55,77.73,60.21,60.56,102.7,25.3,164.5,-87.09,87.04,84.61,3.224,0.7957,81.51,3.755,0.9364,266.4,215.9,8.5,6.8,42.1,37.2,101.6,127.6,10.8,47.3,5.3,126,25.2,89.9,95,91,26.46,7.329,5.533,20,0,117.1,111.6,139,101.1,9.4,9.9,55,0,100,46,49,56,30,59.82,81,62.26,61.42,28.67,77.38,129.4,F7
54.7,54.9,47.03,46.8,68.01,69.2,74.56,76.4,73.63,67.21,54.39,54.83,74.4,10.54,72.99,-9.127,68.78,65.99,3.949,1.161,54.65,4.425,0.7946,272.6,215.2,6.2,6.2,40.4,35.6,82.6,91.3,11.5,44.9,4.2,110.7,28.1,55.9,63,60,34.88,13.33,8.428,20,0,114.5,110.3,131.5,95.2,7.2,8.1,65,30,100,67.2,54.93,56,17,59.17,69.46,58.16,56.3,24.59,50.94,26.13,F7
56.55,56,50.76,52,76.69,77.9,81.72,81.3,80.14,66.92,55.74,56.43,55.78,17.54,146.5,-108.3,51.24,44.13,6.073,-1.029,38.98,4.621,0.7609,265.9,212.4,10.4,2.5,41.8,36.9,83.8,93.3,5.3,49.5,7.5,122.5,38.7,55.7,46,44,23.01,11.73,10.32,20,0,115.3,110.5,135.5,97.1,3.4,3.6,30,0,100,10,47,56,41.95,59.33,70.28,60.5,59.17,38.47,109.8,185.8,F7
48.32,48.3,44.74,44.8,66.41,66.2,70.01,69.8,68.8,55.9,48.13,48.49,40.44,13.64,144.8,-118,32.24,30.54,3.231,1.536,35.86,3.161,1.112,269.5,216.3,5,3.4,39.8,34.8,72.8,76,4.7,44.1,4.3,123.5,50.9,41,40,39,7.024,4.94,11.04,20,0,112.7,108.6,130,93.7,3.6,3.5,35,0,100,23,47,56,60,59.99,62.87,49.89,49.34,113.8,77.56,212.7,F7
50.77,50.6,43.96,43.8,66.53,66.2,73.08,72.7,71.38,63.36,50.62,50.94,74.73,19.47,91.53,-36.27,61.2,59.88,2.853,1.531,48.71,4.417,0.796,273.9,215.6,5.3,5.2,38.5,33.7,77.9,83.4,8.1,42,3.4,107.5,29.4,49.7,54,52,1.126,0.4284,9.315,20,0,110.9,108,131,96.3,6.3,6.8,35.28,0,100,55,50.35,56,60,59.54,63.44,52.19,51.64,119.7,68.48,94.71,F7
58.84,58.9,49.57,49.5,71.2,71.1,80.04,79.9,77.27,71.1,57.63,58.93,97.74,30.63,68.3,-1.186,84.12,73.12,11.8,0.8024,62.38,4.741,0.7416,265.3,217.8,8.3,6.7,41.2,36.3,86.6,98.3,10.1,46.4,5.2,112,25.4,61.5,71,68,14.49,4.215,7.617,20,0,116.9,113.3,137.5,100.6,8.8,9.4,85,100,100,100,56,56,67,59.13,64.59,68.07,63.43,134.7,60.98,-18.72,F7
56.55,56.8,50.31,50.6,76.2,76.2,82.17,81.3,80.18,67.12,55.82,56.67,65.93,21.98,144.1,-100.1,56.17,49.68,7.651,1.165,38.62,5.113,0.6876,264.8,216.1,5.6,1.6,44.8,40,82.9,91.8,4.2,48.7,4.3,122.2,39.1,52.2,45,43,4.283,1.847,10.46,20,0,115.1,110.7,135.5,94.4,4.8,6.4,40,0,100,10,47,56,34.98,59.37,70.07,61.85,59.29,49.32,71.83,173.5,F7
43.69,43.8,40.07,40.1,65.84,65.3,69.64,69.2,68.39,53.12,43.75,43.94,42.57,14.04,170.8,-142.2,32.44,32.95,1.746,2.262,36.56,3.119,1.127,268.4,215.2,3.9,3,36,31.4,72.2,74.5,4.9,39.4,3.8,116.9,44.5,43.4,42,40,0.9428,0.6299,10.89,20,0,108.2,105.3,127,95.1,3.8,3.7,25,0,100,22,47,56,53,58.27,61.84,44.12,44.18,94.3,41.9,216.6,F7
57.04,56.9,50.06,50,67.44,67.3,74.11,73.8,72.16,67.29,56.73,57.17,74.37,21.75,54.27,-1.653,62.73,59.94,3.96,1.164,48.03,4.593,0.7656,267.5,215.8,8.8,5.1,41.2,36.3,78.9,84.9,8.1,47.7,6.7,112.2,33.3,48.8,54,52,7.117,2.722,9.315,20,0,113.1,109.8,133.5,96.8,6.6,6.9,50,0,100,80,56,56,67,59.21,63.07,59.15,58.19,135.2,95.04,-27.95,F7
56.22,56.5,49.69,49.8,66.29,66.2,72.39,72,70.8,66.18,55.95,56.35,67.83,17.61,51.42,-1.194,58.65,56.23,3.591,1.164,45.23,4.56,0.7711,266.9,215.7,8.3,5.3,41.5,36.6,77.3,82.4,7.9,47.7,6.2,111.3,34.3,45.3,51,49,12.95,5.429,9.675,20,0,112.7,109.4,132,94.4,5.8,6.7,50,0,100,80,56,56,60,59.17,63.23,58.33,57.45,104,86.18,-24.96,F7
52.82,52.8,45.84,45.6,76.36,76.2,83.16,82.8,80.63,64.83,51.73,52.99,76.13,28.29,177,-129.2,62.54,52.78,11.29,1.528,56.53,3.89,0.9039,268.9,215.2,6.1,5.2,39.5,34.6,88,100.8,8.5,43.6,4.2,117.1,29.1,66.2,64,61,8.74,3.265,8.323,20,0,113.3,109.2,135.5,100,6.4,7.2,80,0,100,28.74,48,56,52,59.46,68.31,60.74,56.92,76.67,70.83,188.7,F7
56.09,56.8,50.84,50.8,83.08,82.7,88.27,88.3,86.86,67.82,56.03,56.39,58.85,16.07,215.5,-172.7,47.18,46.59,3.218,2.632,55.65,2.981,1.18,271.7,215.4,7.6,5.2,43.3,38.5,93.5,111.2,8.4,49.3,6,139.7,45.9,72.9,65,62,14.62,7.064,8.219,20,0,123.2,116.4,138,98.8,5.5,6.2,30,0,100,31.21,49,56,18,60.03,80.27,57.18,56.75,19.06,77.23,213,F7
43.52,43.6,40.28,40.2,71.2,70.8,74.64,74.4,73.51,52.67,43.5,43.78,38.53,12.7,233.6,-207.7,29.05,28.84,2.473,2.256,38.16,2.677,1.314,269,214.6,3.5,2.9,36.9,32.1,76.9,81.9,4.8,39.9,3.2,126.6,49.9,50.2,43,41,4.838,3.571,10.74,20,0,114,109.6,130.5,97.3,3.6,3.4,20,0,100,22.76,48.14,56,30,60.68,67.45,43.87,43.94,45.03,59.36,235.8,F7
48.97,49.5,45.48,45.6,85.53,85.3,89.05,88.7,87.8,58.24,48.9,49.1,39.49,14.09,331.7,-306.3,31.42,30.84,1.751,1.164,45.28,2.44,1.441,269.3,215.8,4.4,3.3,40.8,36.1,91.7,107.7,5.6,44.9,3.9,142.6,51.3,72.3,52,50,16.91,12.18,9.553,20,0,118.8,112.4,136,98.9,3.4,4.1,25,0,100,5,49,56,19,59.66,80.88,49.36,49.38,15.94,42.03,244.3,F7
53.76,55.8,52.44,54.9,61.62,59.6,63.22,59.9,63.56,60.82,54.15,54.55,17.96,3.842,30.85,-9.047,11.9,15.36,3.589,7.049,1.68E-45,41.85,1.41E-46,270.2,215.6,0.3,0.6,54.6,50.9,60.5,58.1,0,56.6,1.8,106.5,46,6.7,0,0,-21.29,-33.72,23.27,6,0,110.1,107.3,47.2,0,0.5,0.9,0,0,100,100,56,56,30,57.37,61.47,54.32,54.05,22.45,86.14,135.6,F7
60.31,60.5,50.59,50.6,85.53,85.3,94.78,94.8,92.51,77.69,60.04,60.4,102.5,25.25,164.1,-86.91,87.4,84.97,3.223,0.795,81.8,3.757,0.9359,265.8,215.8,8.6,6.5,41.8,36.9,101.3,127.1,10.8,47.2,5.4,126.3,25.2,90.5,96,92,28.78,7.988,5.448,20,0,117.4,112.2,141.4,103.7,9.4,10.1,55,0,100,46,49,56,27,59.78,80.92,62.09,61.3,28.66,77.36,128.2,F7
53.72,53.8,49.69,49.8,64.73,64.5,68.66,68.3,67.45,60.82,53.57,53.81,44.25,13.68,74.67,-44.1,36.19,34.87,2.118,0.7956,35.88,3.546,0.9915,270.3,215.7,7.5,3.3,42.3,37.4,71.6,73.5,5.7,48.8,6.5,122,50.4,36.5,42,40,7.543,4.848,10.89,20,0,113.6,109.4,128.5,89.8,3.6,4,30,0,100,40,47,56,67,59.21,61.64,54.56,54.17,135.3,50.83,144.1,F7
43.4,43.6,39.87,39.8,65.1,65,68.74,68.4,67.65,52.59,43.38,43.61,40.84,12.24,168.9,-140.3,31.8,31.58,2.12,1.901,36,3.105,1.132,269.1,215.8,3.2,3.2,36.3,32.1,71.2,73,4.4,39.4,2.7,117.8,46.9,41.6,40,39,4.199,2.924,11.04,20,0,110.7,107.1,126.6,93.9,3.6,3.7,25,0,100,22,47,56,53,57.69,61.84,43.75,43.86,70.85,50.87,218.8,F7
43.65,43.6,40.4,40.4,71.12,71.1,74.52,74.6,73.43,52.71,43.66,43.9,38.17,12.27,232.8,-206.9,29.23,29.38,2.12,2.27,37.79,2.72,1.293,269.7,215.9,3.2,2.7,37.2,32.5,77.3,82.4,5,39.9,2.7,126.6,49.5,49.9,43,41,6.347,4.729,10.74,20,0,111.6,107.3,131,97.6,3.5,3.2,25,0,100,15,48,56,41.09,60.64,67.41,44.08,44.14,43.51,50.88,235.7,F7
50.94,51.2,44.41,44.4,66.25,66.2,72.39,72.2,70.93,63.19,50.83,51.15,69.55,16.54,87.61,-34.61,58.52,57.57,2.848,1.895,47.15,4.364,0.8057,271.9,215.2,6.2,4.4,38.2,33.4,76.6,81.4,8.4,42.5,4.5,108.2,31.8,49,52,50,8.381,3.427,9.553,20,0,110.7,107.5,130.5,95.5,6,6.7,37.29,0,100,55,50.49,56,60,59.58,63.85,52.43,51.88,92.97,68.35,93.23,F7
50.85,50.6,47.32,47,76.28,76.7,79.88,80.2,78.13,57.83,50.46,50.94,40.54,19.67,228.6,-207.7,31.43,27.94,4.278,0.7869,41.28,2.677,1.313,270.2,213.3,6,3,40.8,35.9,83.2,92.3,5.4,45.9,4.9,131.7,49.1,55.9,46,44,9.24,6.482,10.32,20,0,113.1,108.6,135,97.9,3.5,3.6,5,0,100,10,48,56,42,59.46,70.93,51.74,51.72,41.13,102.7,237.2,F7
55.36,55.2,48.71,49,86.15,85.4,92.7,91.6,90.62,69.38,55.13,55.49,73.46,23.27,238.3,-188.1,59.57,57.52,3.213,1.16,57.85,3.621,0.971,269.2,215.1,7.4,3.7,41.6,36.7,95.3,114.7,6.4,46.8,5.3,128.7,33.2,78.1,65,62,9.002,3.485,8.219,20,0,117.6,112.7,140.4,101.4,6.2,6.2,42.85,0,100,25,49,56,25,59.66,79.08,56.69,56.22,28.76,77.11,204.2,F7
55.36,55.3,46.5,46.3,85.12,84.9,93.72,93.7,91.52,73.27,55.13,55.53,96.47,24.66,204.9,-133.1,79.25,77.2,3.574,1.525,79.18,3.519,0.9991,269.3,214.7,6.4,6,39.8,34.8,99.7,123.6,10.8,43.6,3.6,124.5,24.8,89.1,93,89,18.61,5.487,5.704,20,0,115.3,110.3,139.4,103.8,8.9,8.9,50,0,100,35,49,56,30,59.66,80.31,57.02,56.3,28.66,85.77,167.9,F7
48.32,48.3,44.7,44.8,66.45,66.4,70.05,69.8,68.8,55.9,48.13,48.44,40.48,14.11,144.9,-118.6,32.49,30.8,2.852,1.163,35.9,3.182,1.105,269.8,215.5,5,3,39.8,34.8,72.8,75.5,5.3,44.3,4.3,123.5,50.3,40.5,40,39,7.804,5.484,11.04,20,0,113.1,108.4,128,92.1,3.4,3.5,35,0,100,23,47,56,60,59.99,62.91,49.85,49.3,116,68.44,212.4,F7
65.06,64.5,55.55,55,86.35,86,95.11,95.2,92.51,79.45,64.63,64.99,97.74,29.08,145.7,-77.03,85.2,81.32,3.211,-0.6737,75.17,3.985,0.8822,267.8,214.9,9.4,4.3,45.6,40.8,99.5,123.1,8.8,52.4,6.8,127.4,27.9,82.3,88,83,31.1,9.051,6.228,20,0,114.7,106.1,143.4,102.3,8.9,9.5,35,0,100,46,49,56,34,60.19,78.79,66.19,65.76,37.53,77.06,118.3,F7
53.72,53.8,49.77,50,64.36,64,67.97,67.8,66.83,60.57,53.61,53.85,40.68,12.8,70.72,-42.84,35.32,34.37,2.11,1.159,35.18,3.531,0.9959,271.1,214.9,8.4,3.4,41.6,36.7,71.2,73,5,48.8,7.3,123.5,52.3,35.9,40,39,16.36,11.44,11.04,20,0,114.7,110.1,128.5,90.9,3.6,3.8,30,0,100,40,47,56,67,59.21,61.51,54.52,54.17,133.2,50.64,139.3,F7
43.73,43.9,40.48,40.4,71,70.8,74.35,74.4,73.26,52.71,43.75,43.94,37.82,12.31,231.6,-206.1,29.17,29.32,1.748,1.897,37.74,2.717,1.294,270.5,215.4,3.2,2.5,37.2,32.5,77.3,82.4,5.1,40.1,2.7,126.8,49.5,49.5,43,41,7.32,5.505,10.74,20,0,111.1,106.9,128,94.8,3.6,3.5,25,0,100,15,48,56,37.2,60.64,67.41,44.16,44.18,43.64,41.95,236.3,F7
48.89,48.5,41.59,41.2,67.56,67.2,74.68,74.3,72.73,62.78,48.74,48.94,79.46,21.77,111,-53.27,65.06,63.74,1.735,0.4233,52.41,4.364,0.8056,267.7,213.8,5.8,5.5,35.4,30.9,79.8,86.4,8.7,39.2,3.8,107.1,27.3,55.5,59,57,1.769,0.6332,8.75,20,0,108.8,106.3,130,98.2,7.1,7.3,20,0,100,50,48,56,73,60.36,63.81,49.32,49.34,151.4,41.63,113.9,F7
44.26,44.3,40.73,40.5,80.95,80.8,84.71,84.7,83.42,54.51,44.24,44.47,42.27,14.56,324.5,-296.8,31.74,31.52,2.116,1.897,44.58,2.503,1.405,269.4,215.4,3.1,2.2,37.4,32.9,86.9,98.8,5.1,40.2,2.6,134.1,47.2,65.8,50,48,7.548,5.079,9.8,20,0,116.2,110.5,135,100.8,3.7,3.6,15,0,100,8,49,56,23,60.77,76.46,44.69,44.72,22.26,50.78,243.3,F7
46.19,45.9,39.5,39.4,81.6,81.2,88.27,87.2,86.08,61.51,45.92,46.27,74.94,24.68,275.9,-225.6,59.46,57.06,3.187,0.787,58.44,3.578,0.9828,269.6,213.4,2.2,4,37.2,32.5,91.2,106.7,5.9,38.5,1.3,119.7,28.5,74.2,66,63,4.03,1.529,8.116,20,0,113.3,109,134,100.6,5.9,6.5,47.71,0,100,23,49,56,36,60.48,74.21,48.17,47.46,43.15,76.5,213.8,F7
56.75,56.8,46.05,45.9,76.07,76.2,86.39,86.1,83.83,74.37,56.19,56.88,115.4,28.7,105.7,-19.06,96.78,91.75,6.205,1.171,80.8,4.211,0.8349,268.4,217.1,7.6,7.6,38.5,33.7,93.7,111.7,11.9,42.5,4.2,115.6,22,77.5,95,91,15.45,3.808,5.533,20,0,114.7,110.7,136,101.8,10.1,10.9,65,0,100,70,53,56,53,59.54,71.18,60.95,58.92,59.17,73.57,35.5,F7
46.23,46.3,39.62,39.6,71.16,71.1,77.47,77.3,75.92,60.98,46.08,46.44,71.02,17.38,168.3,-114.7,58.8,57.49,3.191,1.881,52.2,3.961,0.8877,270.4,213.6,4.5,4.5,35.1,30.6,81.8,89.9,7.7,38.2,3.1,110.1,27.7,59.1,58,56,9.223,3.693,8.86,20,0,109.4,106.1,130.5,98.6,6.4,6.7,35,0,100,33,48,56,49.68,60.6,67.86,47.81,47.26,57.45,76.58,178.1,F7
55.15,55.3,45.35,45.3,69.77,69.7,79.06,78.9,76.5,69.7,54.19,55.32,103,28.44,75.29,-0.7349,88.36,79.65,10.25,1.536,66.69,4.658,0.7548,266,216.4,7.6,6.8,37.7,33,85.7,96.8,10.8,41.9,4.2,109.2,23,63.6,76,73,15.24,4.21,7.139,20,0,112.9,109.8,133,99.5,9.2,10,74.23,44.23,100,92.89,57,56,65.56,59.41,64.71,63,59.17,128.9,64.27,-15.41,F7
53.43,53.4,43.31,42.9,70.51,70.4,80.21,80,77.93,70.4,53.16,53.48,107.8,25.32,83.65,-1.192,90.36,87.95,2.833,0.4239,70.84,4.485,0.784,266.6,214.1,6.2,7.4,36.7,32.1,87.4,99.8,11.7,40.2,3.7,109.2,21.7,67.7,81,78,9.599,2.533,6.677,20,0,113.8,109.6,133,100.8,9.7,10.5,40,0,100,85,57,56,56,60.68,67.45,55.01,54.3,89.79,67.99,-13.71,F7
53.97,54.1,46.83,46.8,76.28,76.4,83.16,83,80.75,66.02,53.04,54.14,76.88,26.86,164.8,-114.7,64.21,55.89,9.853,1.532,56.49,3.997,0.8798,268.3,215.9,7,5.5,39.8,34.8,88.3,101.3,8.9,44.6,4.8,117.6,29.1,66.5,65,62,11.93,4.413,8.219,20,0,113.6,109.6,135,99.2,6.6,7.3,75,0,100,31.37,48,56,52,59.46,69.01,61.52,57.82,67.48,63.86,177.3,F7
48.93,49,45.39,45.4,85.45,85.3,89.01,88.7,87.72,58.16,48.86,49.06,39.91,14.53,331.3,-306,31.65,31.06,1.743,1.158,45.31,2.456,1.432,269,214.8,4.8,3,40.8,35.9,92,107.7,5.9,44.9,4.1,142.6,50.3,71.6,51,49,16.25,11.58,9.675,20,0,119.9,113.6,136.5,99.6,3.4,3.4,30,0,100,5,49,56,19,59.78,80.72,49.4,49.34,16.66,41.82,243.8,F7
47.74,48.8,41.87,42,76.81,76.2,82.71,82.3,81.74,63.4,47.96,48.24,66.88,11,208.1,-152.2,52.71,54.69,2.484,4.471,55.23,3.355,1.048,272.3,215.5,4.6,5.1,37.4,32.7,87.4,99.8,8.2,40.4,3,124.5,36.8,67.1,63,60,5.396,2.295,8.428,20,0,116.2,110.7,133,99.3,6.3,6.8,0,0,100,38.62,49,56,17,60.85,76.54,48.17,48.11,16.82,59.61,200.7,F7
54.13,54.2,49.77,49.8,65.63,65.4,69.81,69.5,68.35,61.51,53.94,54.22,47.18,16.5,77.23,-46.56,39.08,37.39,2.483,0.794,37.59,3.655,0.9619,271.2,215.4,8.3,3.3,41.3,36.4,72.8,75.5,5.7,48.5,7.2,120.7,47.5,40.2,43,41,9.128,5.503,10.74,20,0,112.4,109,128,90.9,4.1,4.6,30,0,100,40,47,56,67,59.25,62.05,55.09,54.75,141.7,59.58,139.9,F7
60.52,60.6,50.31,50.3,75.83,75.9,85.53,85.3,83.13,75.68,59.84,60.56,107.3,26.57,82.38,-1.64,91.49,85.4,6.514,0.4263,71.69,4.487,0.7837,265.4,215.1,9.1,7.2,41.5,36.6,92.5,109.2,10.9,46.8,5.6,116.2,23.7,72.8,81,78,16.08,4.262,6.677,20,0,119.5,114.9,139.4,102.3,9.6,10.3,69.73,23.15,100,100,57,56,50.63,59.7,71.26,64.92,62.65,55.16,68.88,-9.737,F7
60.48,60.6,50.22,50.3,75.83,75.7,85.49,85.1,83.01,75.64,59.76,60.56,106.9,27.48,81.49,-2.094,91.6,85.16,7.228,0.7905,71.96,4.475,0.7856,265.5,214.5,9.5,7.1,40.8,35.9,92.2,108.7,11.3,46.6,5.8,116.2,24,72.4,84,80,18.23,4.85,6.496,20,0,117.4,113.3,138,101.6,9.4,10.3,73.26,25.5,100,100,57,56,47.1,59.5,71.01,65.17,62.81,57.27,73.77,-11.95,F7
